"Name","SessionName","BeginTime","EndTime"
"Patsy Wood","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Channa Newell","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Patsy Wood","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Bill Taylor","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Patsy Wood","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Jan Nordlund","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Ashley Clark","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Andra Tom","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Beth Patrino","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Victoria Cox","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Edward Klein","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Beth Reiley","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Corinne Gavette","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Tyler Larson","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Edward Klein","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Victoria Cox","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Bill Taylor","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Erin Seiler","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Troy Rayburn","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Adam Crawford","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"C. Ross","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Richard Donovan","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Channa Newell","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Sandy Thiele-Cirka","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Mike Reiley","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Racquel Rancier","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Shelley Raszka","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Patrick Brennan","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"C. Ross","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Bob Estabrook","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Jan Nordlund","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Ken Rocco","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Gina Rumbaugh","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Doug Wilson","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Eric Sorenson","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Steve Bender","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Linda Ames","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Rick Berkobien","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Eric Sorenson","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Patti ORielly","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Monica Brown","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Patti ORielly","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"John Borden","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Daron Hill","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Beth Patrino","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Linda Gilbert","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Paul Warner","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Debbie Malone","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Chris Allanach","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Tiffany Koss","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Pam Marshall","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Ann Martin","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Annola DeJong","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Bill Taylor","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Michael Schmidt","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Anna Braun","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Pam Marshall","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Ann Martin","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Branden Pursinger","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Samantha White","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Anne May","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Cassandra Kornacki","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Kristalyn Cassell","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Shelley Raszka","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Ashley Clark","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Paul Warner","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Mazen Malik","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Chris Allanach","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Mazen Malik","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Christine Broniak","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Annola DeJong","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Michael Schmidt","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Dae Baek","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Paul Warner","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Corinne Gavette","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Mazen Malik","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Chris Allanach","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Dae Baek","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Christine Broniak","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Christine Broniak","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Corinne Gavette","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Anna Braun","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Dae Baek","2013 Regular Session","2013-01-14T00:00:00","2013-07-08T00:00:00"
"Kristi Hauck","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Zoe Larmer","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Jessica Wangler","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Sean McSpaden","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Ken Rocco","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Debbie Malone","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Gina Rumbaugh","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Gina Rumbaugh","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Ken Rocco","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Jan Nordlund","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Gina Rumbaugh","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Nick Herrera","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Nick Herrera","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Ken Rocco","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Patrick Brennan","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Mike Reiley","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Zoe Larmer","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Zoe Larmer","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Shelley Raszka","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Ken Rocco","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Paul Warner","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Beth Patrino","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Jessica Wangler","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Richard Donovan","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Victoria Cox","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Channa Newell","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Debbie Malone","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Gina Rumbaugh","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Channa Newell","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Nick Herrera","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Shelley Raszka","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Patrick Brennan","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Debbie Malone","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Richard Donovan","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Zoe Larmer","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Beth Reiley","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Zoe Larmer","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Channa Newell","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Kyle Easton","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Sandy Thiele-Cirka","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Debbie Malone","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Mike Reiley","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Maia Daniel","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Kristi Hauck","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Beth Patrino","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Shelley Raszka","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Victoria Cox","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Mike Reiley","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Channa Newell","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Jessica Wangler","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Patsy Wood","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Zoe Larmer","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Channa Newell","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Jessica Wangler","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Richard Donovan","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Kevin Hayden","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Bill Taylor","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Kyle Easton","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Erin Seiler","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Beth Patrino","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Kristi Hauck","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Patrick Brennan","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Debbie Malone","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Richard Donovan","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Shelley Raszka","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Beth Patrino","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Shelley Raszka","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Channa Newell","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Jessica Wangler","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Sandy Thiele-Cirka","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Debbie Malone","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Beth Patrino","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Shelley Raszka","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Erin Seiler","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Zoe Larmer","2013 - 2014 Interim","2013-07-08T00:00:00",""
"C. Ross","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Kevin Hayden","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Erin Seiler","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Patsy Wood","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Dexter Johnson","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Victoria Cox","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Jan Nordlund","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Jessica Wangler","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Jessica Wangler","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Richard Donovan","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Jessica Wangler","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Gina Rumbaugh","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Beth Reiley","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Ken Rocco","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Ken Rocco","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Bill Taylor","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Ken Rocco","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Paul Warner","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Mazen Malik","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Chris Allanach","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Dae Baek","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Christine Broniak","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Corinne Gavette","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Paul Warner","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Mazen Malik","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Chris Allanach","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Dae Baek","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Christine Broniak","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Corinne Gavette","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Jan Nordlund","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Ken Rocco","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Gina Rumbaugh","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Ken Rocco","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Gina Rumbaugh","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Ken Rocco","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Gina Rumbaugh","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Ken Rocco","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Gina Rumbaugh","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Ken Rocco","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Gina Rumbaugh","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Ken Rocco","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Gina Rumbaugh","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Gina Rumbaugh","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Kristi Hauck","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Kristi Hauck","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Bill Taylor","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Sandy Thiele-Cirka","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Debbie Malone","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Victoria Cox","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Zoe Larmer","2013 - 2014 Interim","2013-07-08T00:00:00",""
"C. Ross","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Kristi Hauck","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Erin Seiler","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Zoe Larmer","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Beth Reiley","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Shelley Raszka","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Patrick Brennan","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Mike Reiley","2013 - 2014 Interim","2013-07-08T00:00:00",""
"C. Ross","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Patrick Brennan","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Erin Seiler","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Victoria Cox","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Jan Nordlund","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Debbie Malone","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Sandy Thiele-Cirka","2013 - 2014 Interim","2013-07-08T00:00:00",""
"Ken Rocco","2013 1st Special Session","2013-09-30T00:00:00",""
"Paul Warner","2013 1st Special Session","2013-09-30T00:00:00",""
"Shelley Raszka","2013 1st Special Session","2013-09-30T00:00:00",""
"Beth Patrino","2013 1st Special Session","2013-09-30T00:00:00",""
"Channa Newell","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Mike Reiley","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Pam Marshall","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Sandy Thiele-Cirka","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Jessica Wangler","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Jan Nordlund","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Zoe Larmer","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"C. Ross","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Jan Nordlund","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Richard Donovan","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Debbie Nealy","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Bill Taylor","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Erin Seiler","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Sandy Thiele-Cirka","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Chris Allanach","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Channa Newell","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Debbie Nealy","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Richard Donovan","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Patrick Brennan","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Corinne Gavette","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Vijay Satyal","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Christine Broniak","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Dae Baek","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Debbie Malone","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Mazen Malik","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Paul Warner","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Patrick Brennan","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Judy Plata","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Timothy Christopher","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Victoria Cox","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Kelly Dickinson","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"C. Ross","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Daron Hill","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Gina Rumbaugh","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Ken Rocco","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Corinne Gavette","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Vijay Satyal","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Christine Broniak","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Dae Baek","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Chris Allanach","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Mazen Malik","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Paul Warner","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Ryan Southworth","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Lynn Buchanan","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Erin Seiler","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Beth Patrino","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Beth Reiley","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Kristi Hauck","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Beth Reiley","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Ryan Southworth","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Rick Berkobien","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Shelley Raszka","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Beth Patrino","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Jessica Wangler","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"C. Ross","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Lindsay Trant","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Shelley Raszka","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Doug Wilson","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
"Kristi Hauck","2014 Regular Session","2014-02-03T00:00:00","2014-03-07T00:00:00"
